sseqid,assembly_class
2653_2LSVJ2_1,confirmed_full_correct
2654_2LSVJ2_1,confirmed_full_correct
2655_2LSVJ2_1,confirmed_full_correct
2656_2LSVJ2_1,confirmed_full_correct
2657_2LSVJ2_1,confirmed_full_correct
2658_2LSVJ2_1,confirmed_full_correct
2659_2LSVJ2_1,confirmed_full_correct
265_2LSVJ2_1,confirmed_full_correct
2660_2LSVJ2_1,confirmed_full_correct
2661_2LSVJ2_1,confirmed_full_correct
2662_2LSVJ2_1,confirmed_full_correct
2663_2LSVJ2_1,confirmed_full_correct
2664_2LSVJ2_1,confirmed_full_correct
2665_2LSVJ2_1,confirmed_full_correct
2666_2LSVJ2_1,confirmed_partial_correct
2667_2LSVJ2_1,confirmed_full_correct
2668_2LSVJ2_1,confirmed_full_correct
2669_2LSVJ2_1,confirmed_full_correct
266_2LSVJ2_1,confirmed_full_correct
2670_2LSVJ2_1,confirmed_full_correct
2671_2LSVJ2_1,confirmed_full_correct
2672_2LSVJ2_1,confirmed_full_correct
2673_2LSVJ2_1,confirmed_full_correct
2674_2LSVJ2_1,confirmed_full_correct
2675_2LSVJ2_1,confirmed_full_correct
2676_2LSVJ2_1,confirmed_full_correct
2677_2LSVJ2_1,confirmed_full_correct
2678_2LSVJ2_1,confirmed_full_correct
2679_2LSVJ2_1,confirmed_full_correct
267_2LSVJ2_1,confirmed_full_correct
2680_2LSVJ2_1,confirmed_full_correct
2681_2LSVJ2_1,confirmed_full_correct
2682_2LSVJ2_1,confirmed_full_correct
2683_2LSVJ2_1,confirmed_full_correct
2684_2LSVJ2_1,confirmed_full_correct
2685_2LSVJ2_1,confirmed_full_correct
2686_2LSVJ2_1,confirmed_full_correct
2687_2LSVJ2_1,confirmed_full_correct
2688_2LSVJ2_1,confirmed_full_correct
2689_2LSVJ2_1,confirmed_full_correct
268_2LSVJ2_1,confirmed_full_correct
2690_2LSVJ2_1,confirmed_full_correct
2691_2LSVJ2_1,confirmed_full_correct
2692_2LSVJ2_1,confirmed_full_correct
2693_2LSVJ2_1,confirmed_full_correct
2694_2LSVJ2_1,confirmed_full_correct
2695_2LSVJ2_1,confirmed_full_correct
2696_2LSVJ2_1,confirmed_full_correct
2697_2LSVJ2_1,to_be_checked
2698_2LSVJ2_1,confirmed_full_correct
2699_2LSVJ2_1,confirmed_full_correct
269_2LSVJ2_1,confirmed_full_correct
26_2LSVJ2_1,confirmed_full_correct
2700_2LSVJ2_1,confirmed_full_correct
2701_2LSVJ2_1,confirmed_full_correct
2702_2LSVJ2_1,confirmed_full_correct
2703_2LSVJ2_1,confirmed_full_correct
2704_2LSVJ2_1,confirmed_full_correct
2705_2LSVJ2_1,confirmed_full_correct
2706_2LSVJ2_1,confirmed_full_correct
2707_2LSVJ2_1,confirmed_full_correct
2708_2LSVJ2_1,confirmed_full_correct
2709_2LSVJ2_1,confirmed_full_correct
270_2LSVJ2_1,confirmed_full_correct
2710_2LSVJ2_1,confirmed_full_correct
2711_2LSVJ2_1,confirmed_full_correct
2712_2LSVJ2_1,confirmed_full_correct
2713_2LSVJ2_1,confirmed_full_correct
2714_2LSVJ2_1,confirmed_full_correct
2715_2LSVJ2_1,confirmed_full_correct
2716_2LSVJ2_1,confirmed_full_correct
2717_2LSVJ2_1,confirmed_full_correct
2718_2LSVJ2_1,confirmed_full_correct
2719_2LSVJ2_1,confirmed_full_correct
271_2LSVJ2_1,confirmed_full_correct
2720_2LSVJ2_1,confirmed_full_correct
2721_2LSVJ2_1,confirmed_full_correct
2722_2LSVJ2_1,confirmed_full_correct
2723_2LSVJ2_1,confirmed_full_correct
2724_2LSVJ2_1,confirmed_full_correct
2725_2LSVJ2_1,confirmed_full_correct
2726_2LSVJ2_1,confirmed_full_correct
2727_2LSVJ2_1,confirmed_full_correct
2728_2LSVJ2_1,confirmed_full_correct
2729_2LSVJ2_1,confirmed_full_correct
272_2LSVJ2_1,confirmed_full_correct
2730_2LSVJ2_1,confirmed_full_correct
2731_2LSVJ2_1,confirmed_full_correct
2732_2LSVJ2_1,confirmed_full_correct
2733_2LSVJ2_1,confirmed_full_correct
2734_2LSVJ2_1,confirmed_full_correct
2735_2LSVJ2_1,confirmed_full_correct
2736_2LSVJ2_1,confirmed_full_correct
2737_2LSVJ2_1,confirmed_full_correct
2738_2LSVJ2_1,confirmed_full_correct
2739_2LSVJ2_1,confirmed_full_correct
273_2LSVJ2_1,confirmed_full_correct
2740_2LSVJ2_1,confirmed_full_correct
2741_2LSVJ2_1,confirmed_full_correct
2742_2LSVJ2_1,confirmed_full_correct
2743_2LSVJ2_1,confirmed_full_correct
2744_2LSVJ2_1,confirmed_full_correct
2745_2LSVJ2_1,confirmed_full_correct
2746_2LSVJ2_1,confirmed_full_correct
2747_2LSVJ2_1,confirmed_full_correct
2748_2LSVJ2_1,confirmed_full_correct
2749_2LSVJ2_1,confirmed_full_correct
274_2LSVJ2_1,confirmed_full_correct
2750_2LSVJ2_1,confirmed_full_correct
2751_2LSVJ2_1,confirmed_full_correct
2752_2LSVJ2_1,confirmed_full_correct
2753_2LSVJ2_1,confirmed_full_correct
2754_2LSVJ2_1,confirmed_full_correct
2755_2LSVJ2_1,confirmed_partial_correct
2756_2LSVJ2_1,confirmed_partial_correct
2757_2LSVJ2_1,confirmed_full_correct
2758_2LSVJ2_1,confirmed_full_correct
2759_2LSVJ2_1,confirmed_full_correct
275_2LSVJ2_1,confirmed_full_correct
2760_2LSVJ2_1,confirmed_full_correct
2761_2LSVJ2_1,confirmed_full_correct
2762_2LSVJ2_1,confirmed_full_correct
2763_2LSVJ2_1,confirmed_partial_correct
2764_2LSVJ2_1,confirmed_full_correct
2765_2LSVJ2_1,confirmed_full_correct
2766_2LSVJ2_1,confirmed_full_correct
2767_2LSVJ2_1,confirmed_partial_correct
2768_2LSVJ2_1,confirmed_full_correct
2769_2LSVJ2_1,confirmed_partial_correct
276_2LSVJ2_1,confirmed_full_correct
2770_2LSVJ2_1,confirmed_full_correct
2771_2LSVJ2_1,confirmed_full_correct
2772_2LSVJ2_1,confirmed_full_correct
2773_2LSVJ2_1,confirmed_full_correct
2774_2LSVJ2_1,confirmed_full_correct
2775_2LSVJ2_1,confirmed_full_correct
2776_2LSVJ2_1,confirmed_partial_correct
2777_2LSVJ2_1,confirmed_full_correct
2778_2LSVJ2_1,confirmed_full_correct
2779_2LSVJ2_1,confirmed_full_correct
277_2LSVJ2_1,confirmed_full_correct
2780_2LSVJ2_1,confirmed_full_correct
2781_2LSVJ2_1,confirmed_full_correct
2782_2LSVJ2_1,confirmed_full_correct
2783_2LSVJ2_1,confirmed_partial_correct
2784_2LSVJ2_1,confirmed_full_correct
2785_2LSVJ2_1,confirmed_full_correct
2786_2LSVJ2_1,confirmed_full_correct
2787_2LSVJ2_1,confirmed_full_correct
2788_2LSVJ2_1,confirmed_full_correct
2789_2LSVJ2_1,confirmed_full_correct
278_2LSVJ2_1,confirmed_full_correct
2790_2LSVJ2_1,confirmed_full_correct
2791_2LSVJ2_1,confirmed_full_correct
2792_2LSVJ2_1,confirmed_full_correct
2793_2LSVJ2_1,confirmed_full_correct
2794_2LSVJ2_1,confirmed_full_correct
2795_2LSVJ2_1,confirmed_full_correct
2796_2LSVJ2_1,confirmed_full_correct
2797_2LSVJ2_1,confirmed_full_correct
2798_2LSVJ2_1,confirmed_full_correct
2799_2LSVJ2_1,confirmed_full_correct
279_2LSVJ2_1,confirmed_full_correct
27_2LSVJ2_1,confirmed_partial_correct
2800_2LSVJ2_1,confirmed_full_correct
2801_2LSVJ2_1,confirmed_full_correct
2802_2LSVJ2_1,confirmed_partial_correct
2803_2LSVJ2_1,confirmed_full_correct
2804_2LSVJ2_1,confirmed_full_correct
2805_2LSVJ2_1,confirmed_full_correct
2806_2LSVJ2_1,confirmed_full_correct
2807_2LSVJ2_1,confirmed_full_correct
2808_2LSVJ2_1,confirmed_full_correct
2809_2LSVJ2_1,confirmed_full_correct
280_2LSVJ2_1,confirmed_full_correct
2810_2LSVJ2_1,confirmed_full_correct
2811_2LSVJ2_1,confirmed_full_correct
2812_2LSVJ2_1,confirmed_full_correct
2813_2LSVJ2_1,confirmed_full_correct
2814_2LSVJ2_1,confirmed_full_correct
2815_2LSVJ2_1,confirmed_full_correct
2816_2LSVJ2_1,confirmed_full_correct
2817_2LSVJ2_1,confirmed_full_correct
2818_2LSVJ2_1,confirmed_full_correct
2819_2LSVJ2_1,confirmed_full_correct
281_2LSVJ2_1,confirmed_full_correct
2820_2LSVJ2_1,confirmed_full_correct
2821_2LSVJ2_1,confirmed_full_correct
2822_2LSVJ2_1,confirmed_full_correct
2823_2LSVJ2_1,confirmed_full_correct
2824_2LSVJ2_1,confirmed_full_correct
2825_2LSVJ2_1,confirmed_full_correct
2826_2LSVJ2_1,confirmed_full_correct
2827_2LSVJ2_1,confirmed_full_correct
2828_2LSVJ2_1,confirmed_full_correct
2829_2LSVJ2_1,confirmed_full_correct
282_2LSVJ2_1,confirmed_full_correct
2830_2LSVJ2_1,confirmed_partial_correct
2831_2LSVJ2_1,confirmed_full_correct
2832_2LSVJ2_1,confirmed_full_correct
2833_2LSVJ2_1,confirmed_full_correct
2834_2LSVJ2_1,confirmed_full_correct
2835_2LSVJ2_1,confirmed_full_correct
2836_2LSVJ2_1,confirmed_full_correct
2837_2LSVJ2_1,confirmed_full_correct
2838_2LSVJ2_1,confirmed_full_correct
2839_2LSVJ2_1,confirmed_full_correct
283_2LSVJ2_1,confirmed_full_correct
2840_2LSVJ2_1,confirmed_full_correct
2841_2LSVJ2_1,confirmed_full_correct
2842_2LSVJ2_1,confirmed_partial_correct
2843_2LSVJ2_1,confirmed_full_correct
2844_2LSVJ2_1,confirmed_full_correct
2845_2LSVJ2_1,confirmed_full_correct
2846_2LSVJ2_1,confirmed_full_correct
2847_2LSVJ2_1,confirmed_full_correct
2848_2LSVJ2_1,confirmed_partial_correct
2849_2LSVJ2_1,confirmed_full_correct
284_2LSVJ2_1,confirmed_full_correct
2850_2LSVJ2_1,confirmed_full_correct
2851_2LSVJ2_1,confirmed_full_correct
2852_2LSVJ2_1,confirmed_full_correct
2853_2LSVJ2_1,confirmed_partial_correct
2854_2LSVJ2_1,confirmed_full_correct
2855_2LSVJ2_1,confirmed_full_correct
2856_2LSVJ2_1,confirmed_full_correct
2857_2LSVJ2_1,confirmed_full_correct
2858_2LSVJ2_1,confirmed_full_correct
2859_2LSVJ2_1,confirmed_full_correct
285_2LSVJ2_1,confirmed_full_correct
2860_2LSVJ2_1,confirmed_full_correct
2861_2LSVJ2_1,confirmed_full_correct
2862_2LSVJ2_1,confirmed_full_correct
2863_2LSVJ2_1,confirmed_full_correct
2864_2LSVJ2_1,confirmed_full_correct
2865_2LSVJ2_1,confirmed_full_correct
2866_2LSVJ2_1,confirmed_full_correct
2867_2LSVJ2_1,confirmed_full_correct
2868_2LSVJ2_1,confirmed_full_correct
2869_2LSVJ2_1,confirmed_full_correct
286_2LSVJ2_1,confirmed_full_correct
2870_2LSVJ2_1,confirmed_full_correct
2871_2LSVJ2_1,confirmed_full_correct
2872_2LSVJ2_1,confirmed_full_correct
2873_2LSVJ2_1,confirmed_partial_correct
2874_2LSVJ2_1,confirmed_full_correct
2875_2LSVJ2_1,confirmed_full_correct
2876_2LSVJ2_1,confirmed_full_correct
2877_2LSVJ2_1,confirmed_full_correct
2878_2LSVJ2_1,confirmed_full_correct
2879_2LSVJ2_1,confirmed_full_correct
287_2LSVJ2_1,confirmed_full_correct
2880_2LSVJ2_1,confirmed_full_correct
2881_2LSVJ2_1,confirmed_full_correct
2882_2LSVJ2_1,confirmed_full_correct
2883_2LSVJ2_1,confirmed_full_correct
2884_2LSVJ2_1,confirmed_full_correct
2885_2LSVJ2_1,confirmed_full_correct
2886_2LSVJ2_1,confirmed_full_correct
2887_2LSVJ2_1,confirmed_full_correct
2888_2LSVJ2_1,confirmed_full_correct
2889_2LSVJ2_1,confirmed_full_correct
288_2LSVJ2_1,confirmed_full_correct
2890_2LSVJ2_1,confirmed_partial_correct
2891_2LSVJ2_1,confirmed_full_correct
2892_2LSVJ2_1,confirmed_full_correct
2893_2LSVJ2_1,confirmed_full_correct
2894_2LSVJ2_1,confirmed_full_correct
2895_2LSVJ2_1,confirmed_full_correct
2896_2LSVJ2_1,confirmed_full_correct
2897_2LSVJ2_1,confirmed_full_correct
2898_2LSVJ2_1,confirmed_full_correct
2899_2LSVJ2_1,confirmed_partial_correct
289_2LSVJ2_1,confirmed_full_correct
28_2LSVJ2_1,confirmed_full_correct
2900_2LSVJ2_1,confirmed_full_correct
2901_2LSVJ2_1,confirmed_full_correct
2902_2LSVJ2_1,confirmed_full_correct
2903_2LSVJ2_1,confirmed_full_correct
2904_2LSVJ2_1,confirmed_full_correct
2905_2LSVJ2_1,confirmed_full_correct
2906_2LSVJ2_1,confirmed_full_correct
2907_2LSVJ2_1,confirmed_full_correct
2908_2LSVJ2_1,confirmed_full_correct
2909_2LSVJ2_1,confirmed_full_correct
290_2LSVJ2_1,confirmed_full_correct
2910_2LSVJ2_1,confirmed_full_correct
2911_2LSVJ2_1,confirmed_full_correct
2912_2LSVJ2_1,confirmed_full_correct
2913_2LSVJ2_1,confirmed_full_correct
2914_2LSVJ2_1,confirmed_full_correct
2915_2LSVJ2_1,confirmed_full_correct
2916_2LSVJ2_1,confirmed_full_correct
2917_2LSVJ2_1,confirmed_full_correct
2918_2LSVJ2_1,confirmed_full_correct
2919_2LSVJ2_1,confirmed_full_correct
291_2LSVJ2_1,confirmed_full_correct
2920_2LSVJ2_1,confirmed_full_correct
2921_2LSVJ2_1,confirmed_partial_correct
2922_2LSVJ2_1,confirmed_full_correct
2923_2LSVJ2_1,confirmed_full_correct
2924_2LSVJ2_1,confirmed_full_correct
2925_2LSVJ2_1,confirmed_full_correct
2926_2LSVJ2_1,confirmed_full_correct
2927_2LSVJ2_1,confirmed_full_correct
2928_2LSVJ2_1,confirmed_full_correct
2929_2LSVJ2_1,confirmed_full_correct
292_2LSVJ2_1,confirmed_full_correct
2930_2LSVJ2_1,confirmed_full_correct
2931_2LSVJ2_1,confirmed_full_correct
2932_2LSVJ2_1,confirmed_full_correct
2933_2LSVJ2_1,confirmed_full_correct
2934_2LSVJ2_1,confirmed_full_correct
2935_2LSVJ2_1,confirmed_full_correct
2936_2LSVJ2_1,confirmed_full_correct
2937_2LSVJ2_1,confirmed_full_correct
2938_2LSVJ2_1,confirmed_full_correct
2939_2LSVJ2_1,confirmed_full_correct
293_2LSVJ2_1,confirmed_full_correct
2940_2LSVJ2_1,confirmed_full_correct
2941_2LSVJ2_1,confirmed_full_correct
2942_2LSVJ2_1,confirmed_full_correct
2943_2LSVJ2_1,confirmed_full_correct
2944_2LSVJ2_1,confirmed_full_correct
2945_2LSVJ2_1,confirmed_full_correct
2946_2LSVJ2_1,confirmed_full_correct
2947_2LSVJ2_1,confirmed_full_correct
2948_2LSVJ2_1,confirmed_full_correct
2949_2LSVJ2_1,confirmed_full_correct
294_2LSVJ2_1,confirmed_full_correct
2950_2LSVJ2_1,confirmed_full_correct
2951_2LSVJ2_1,confirmed_full_correct
2952_2LSVJ2_1,confirmed_full_correct
2953_2LSVJ2_1,confirmed_partial_correct
2954_2LSVJ2_1,confirmed_full_correct
2955_2LSVJ2_1,confirmed_full_correct
2956_2LSVJ2_1,confirmed_full_correct
2957_2LSVJ2_1,confirmed_full_correct
2958_2LSVJ2_1,confirmed_full_correct
2959_2LSVJ2_1,confirmed_full_correct
295_2LSVJ2_1,confirmed_full_correct
2960_2LSVJ2_1,confirmed_full_correct
2961_2LSVJ2_1,confirmed_full_correct
2962_2LSVJ2_1,confirmed_full_correct
2963_2LSVJ2_1,confirmed_full_correct
2964_2LSVJ2_1,confirmed_full_correct
2965_2LSVJ2_1,confirmed_full_correct
2966_2LSVJ2_1,confirmed_full_correct
2967_2LSVJ2_1,confirmed_full_correct
2968_2LSVJ2_1,confirmed_full_correct
2969_2LSVJ2_1,confirmed_full_correct
296_2LSVJ2_1,confirmed_full_correct
2970_2LSVJ2_1,confirmed_full_correct
2971_2LSVJ2_1,confirmed_partial_correct
2972_2LSVJ2_1,confirmed_full_correct
2973_2LSVJ2_1,confirmed_full_correct
2974_2LSVJ2_1,confirmed_full_correct
2975_2LSVJ2_1,confirmed_full_correct
2976_2LSVJ2_1,confirmed_partial_correct
2977_2LSVJ2_1,confirmed_full_correct
2978_2LSVJ2_1,confirmed_partial_correct
2979_2LSVJ2_1,confirmed_full_correct
297_2LSVJ2_1,confirmed_full_correct
2980_2LSVJ2_1,confirmed_full_correct
2981_2LSVJ2_1,confirmed_full_correct
2982_2LSVJ2_1,confirmed_full_correct
2983_2LSVJ2_1,confirmed_full_correct
2984_2LSVJ2_1,confirmed_full_correct
2985_2LSVJ2_1,confirmed_full_correct
2986_2LSVJ2_1,confirmed_full_correct
2987_2LSVJ2_1,confirmed_full_correct
2988_2LSVJ2_1,confirmed_full_correct
2989_2LSVJ2_1,confirmed_full_correct
298_2LSVJ2_1,confirmed_full_correct
2990_2LSVJ2_1,confirmed_full_correct
2991_2LSVJ2_1,confirmed_partial_correct
2992_2LSVJ2_1,confirmed_full_correct
2993_2LSVJ2_1,confirmed_full_correct
2994_2LSVJ2_1,confirmed_full_correct
2995_2LSVJ2_1,confirmed_full_correct
2996_2LSVJ2_1,confirmed_partial_correct
2997_2LSVJ2_1,confirmed_full_correct
2998_2LSVJ2_1,confirmed_full_correct
2999_2LSVJ2_1,confirmed_full_correct
299_2LSVJ2_1,confirmed_full_correct
29_2LSVJ2_1,confirmed_full_correct
2_2LSVJ2_1,confirmed_partial_correct
3000_2LSVJ2_1,confirmed_full_correct
3001_2LSVJ2_1,confirmed_full_correct
3002_2LSVJ2_1,confirmed_full_correct
3003_2LSVJ2_1,confirmed_partial_correct
3004_2LSVJ2_1,confirmed_full_correct
3005_2LSVJ2_1,confirmed_full_correct
3006_2LSVJ2_1,confirmed_full_correct
3007_2LSVJ2_1,confirmed_full_correct
3008_2LSVJ2_1,confirmed_partial_correct
3009_2LSVJ2_1,confirmed_full_correct
300_2LSVJ2_1,confirmed_full_correct
3010_2LSVJ2_1,confirmed_full_correct
3011_2LSVJ2_1,confirmed_full_correct
3012_2LSVJ2_1,confirmed_full_correct
3013_2LSVJ2_1,confirmed_full_correct
3014_2LSVJ2_1,confirmed_full_correct
3015_2LSVJ2_1,confirmed_full_correct
3016_2LSVJ2_1,confirmed_full_correct
3017_2LSVJ2_1,confirmed_full_correct
3018_2LSVJ2_1,confirmed_full_correct
3019_2LSVJ2_1,confirmed_full_correct
301_2LSVJ2_1,confirmed_full_correct
3020_2LSVJ2_1,confirmed_full_correct
3021_2LSVJ2_1,confirmed_full_correct
3022_2LSVJ2_1,confirmed_full_correct
3023_2LSVJ2_1,confirmed_full_correct
3024_2LSVJ2_1,confirmed_full_correct
3025_2LSVJ2_1,confirmed_full_correct
3026_2LSVJ2_1,confirmed_full_correct
3027_2LSVJ2_1,confirmed_full_correct
3028_2LSVJ2_1,confirmed_full_correct
3029_2LSVJ2_1,confirmed_full_correct
302_2LSVJ2_1,confirmed_full_correct
3030_2LSVJ2_1,confirmed_full_correct
3031_2LSVJ2_1,confirmed_full_correct
3032_2LSVJ2_1,confirmed_full_correct
3033_2LSVJ2_1,confirmed_full_correct
3034_2LSVJ2_1,confirmed_full_correct
3035_2LSVJ2_1,confirmed_full_correct
3036_2LSVJ2_1,confirmed_full_correct
3037_2LSVJ2_1,confirmed_full_correct
3038_2LSVJ2_1,confirmed_full_correct
3039_2LSVJ2_1,confirmed_full_correct
303_2LSVJ2_1,confirmed_full_correct
3040_2LSVJ2_1,confirmed_full_correct
3041_2LSVJ2_1,confirmed_full_correct
3042_2LSVJ2_1,confirmed_full_correct
3043_2LSVJ2_1,confirmed_full_correct
3044_2LSVJ2_1,confirmed_full_correct
3045_2LSVJ2_1,confirmed_full_correct
3046_2LSVJ2_1,confirmed_full_correct
3047_2LSVJ2_1,confirmed_full_correct
3048_2LSVJ2_1,confirmed_full_correct
3049_2LSVJ2_1,confirmed_full_correct
304_2LSVJ2_1,confirmed_full_correct
3050_2LSVJ2_1,confirmed_full_correct
3051_2LSVJ2_1,confirmed_full_correct
3052_2LSVJ2_1,confirmed_full_correct
3053_2LSVJ2_1,confirmed_full_correct
3054_2LSVJ2_1,to_be_checked
3055_2LSVJ2_1,confirmed_full_correct
3056_2LSVJ2_1,confirmed_full_correct
3057_2LSVJ2_1,to_be_checked
3058_2LSVJ2_1,confirmed_full_correct
3059_2LSVJ2_1,confirmed_full_correct
305_2LSVJ2_1,confirmed_full_correct
3060_2LSVJ2_1,confirmed_full_correct
3061_2LSVJ2_1,confirmed_full_correct
3062_2LSVJ2_1,confirmed_full_correct
3063_2LSVJ2_1,confirmed_partial_correct
3064_2LSVJ2_1,confirmed_partial_correct
3065_2LSVJ2_1,confirmed_full_correct
3066_2LSVJ2_1,confirmed_full_correct
3067_2LSVJ2_1,to_be_checked
3068_2LSVJ2_1,confirmed_full_correct
3069_2LSVJ2_1,confirmed_full_correct
306_2LSVJ2_1,confirmed_full_correct
3070_2LSVJ2_1,confirmed_full_correct
3071_2LSVJ2_1,confirmed_full_correct
3072_2LSVJ2_1,confirmed_full_correct
3073_2LSVJ2_1,confirmed_full_correct
3074_2LSVJ2_1,confirmed_full_correct
3075_2LSVJ2_1,confirmed_full_correct
3076_2LSVJ2_1,confirmed_full_correct
3077_2LSVJ2_1,confirmed_full_correct
3078_2LSVJ2_1,confirmed_full_correct
3079_2LSVJ2_1,confirmed_full_correct
307_2LSVJ2_1,confirmed_full_correct
3080_2LSVJ2_1,confirmed_full_correct
3081_2LSVJ2_1,confirmed_full_correct
3082_2LSVJ2_1,confirmed_full_correct
3083_2LSVJ2_1,confirmed_full_correct
3084_2LSVJ2_1,confirmed_full_correct
3085_2LSVJ2_1,confirmed_full_correct
3086_2LSVJ2_1,confirmed_full_correct
3087_2LSVJ2_1,confirmed_full_correct
3088_2LSVJ2_1,confirmed_full_correct
3089_2LSVJ2_1,confirmed_full_correct
308_2LSVJ2_1,confirmed_full_correct
3090_2LSVJ2_1,confirmed_partial_correct
3091_2LSVJ2_1,confirmed_full_correct
3092_2LSVJ2_1,confirmed_partial_correct
3093_2LSVJ2_1,confirmed_full_correct
3094_2LSVJ2_1,confirmed_full_correct
3095_2LSVJ2_1,confirmed_full_correct
3096_2LSVJ2_1,confirmed_partial_correct
3097_2LSVJ2_1,confirmed_full_correct
3098_2LSVJ2_1,confirmed_full_correct
3099_2LSVJ2_1,confirmed_full_correct
309_2LSVJ2_1,confirmed_full_correct
30_2LSVJ2_1,confirmed_full_correct
3100_2LSVJ2_1,confirmed_full_correct
3101_2LSVJ2_1,confirmed_full_correct
3102_2LSVJ2_1,confirmed_full_correct
3103_2LSVJ2_1,confirmed_full_correct
3104_2LSVJ2_1,confirmed_full_correct
3105_2LSVJ2_1,confirmed_full_correct
3106_2LSVJ2_1,confirmed_partial_correct
3107_2LSVJ2_1,confirmed_full_correct
3108_2LSVJ2_1,confirmed_full_correct
3109_2LSVJ2_1,confirmed_full_correct
310_2LSVJ2_1,confirmed_full_correct
3110_2LSVJ2_1,confirmed_full_correct
3111_2LSVJ2_1,confirmed_full_correct
3112_2LSVJ2_1,confirmed_full_correct
3113_2LSVJ2_1,confirmed_full_correct
3114_2LSVJ2_1,confirmed_full_correct
3115_2LSVJ2_1,confirmed_full_correct
3116_2LSVJ2_1,confirmed_full_correct
3117_2LSVJ2_1,confirmed_full_correct
3118_2LSVJ2_1,confirmed_full_correct
3119_2LSVJ2_1,confirmed_full_correct
311_2LSVJ2_1,confirmed_full_correct
3120_2LSVJ2_1,confirmed_full_correct
3121_2LSVJ2_1,confirmed_full_correct
3122_2LSVJ2_1,confirmed_full_correct
3123_2LSVJ2_1,confirmed_partial_correct
3124_2LSVJ2_1,confirmed_full_correct
3125_2LSVJ2_1,confirmed_partial_correct
3126_2LSVJ2_1,confirmed_full_correct
3127_2LSVJ2_1,confirmed_full_correct
3128_2LSVJ2_1,confirmed_full_correct
3129_2LSVJ2_1,confirmed_full_correct
312_2LSVJ2_1,confirmed_partial_correct
3130_2LSVJ2_1,confirmed_full_correct
3131_2LSVJ2_1,confirmed_full_correct
3132_2LSVJ2_1,confirmed_full_correct
3133_2LSVJ2_1,confirmed_full_correct
3134_2LSVJ2_1,confirmed_full_correct
3135_2LSVJ2_1,confirmed_full_correct
3136_2LSVJ2_1,confirmed_full_correct
3137_2LSVJ2_1,confirmed_full_correct
3138_2LSVJ2_1,confirmed_partial_correct
3139_2LSVJ2_1,confirmed_partial_correct
313_2LSVJ2_1,confirmed_full_correct
3140_2LSVJ2_1,confirmed_full_correct
3141_2LSVJ2_1,confirmed_full_correct
3142_2LSVJ2_1,confirmed_full_correct
3143_2LSVJ2_1,confirmed_partial_correct
3144_2LSVJ2_1,confirmed_full_correct
3145_2LSVJ2_1,confirmed_full_correct
3146_2LSVJ2_1,confirmed_full_correct
3147_2LSVJ2_1,confirmed_full_correct
3148_2LSVJ2_1,confirmed_full_correct
3149_2LSVJ2_1,confirmed_full_correct
314_2LSVJ2_1,confirmed_full_correct
3150_2LSVJ2_1,confirmed_partial_correct
3151_2LSVJ2_1,confirmed_full_correct
3152_2LSVJ2_1,confirmed_full_correct
3153_2LSVJ2_1,confirmed_full_correct
3154_2LSVJ2_1,confirmed_full_correct
3155_2LSVJ2_1,confirmed_full_correct
3156_2LSVJ2_1,confirmed_partial_correct
3157_2LSVJ2_1,confirmed_full_correct
3158_2LSVJ2_1,confirmed_full_correct
3159_2LSVJ2_1,confirmed_full_correct
315_2LSVJ2_1,confirmed_full_correct
3160_2LSVJ2_1,confirmed_partial_correct
3161_2LSVJ2_1,confirmed_full_correct
3162_2LSVJ2_1,confirmed_full_correct
3163_2LSVJ2_1,confirmed_full_correct
3164_2LSVJ2_1,confirmed_full_correct
3165_2LSVJ2_1,confirmed_full_correct
3166_2LSVJ2_1,confirmed_full_correct
3167_2LSVJ2_1,confirmed_full_correct
3168_2LSVJ2_1,confirmed_full_correct
3169_2LSVJ2_1,confirmed_full_correct
316_2LSVJ2_1,confirmed_full_correct
3170_2LSVJ2_1,confirmed_full_correct
3171_2LSVJ2_1,confirmed_full_correct
3172_2LSVJ2_1,confirmed_full_correct
3173_2LSVJ2_1,confirmed_full_correct
3174_2LSVJ2_1,confirmed_full_correct
3175_2LSVJ2_1,confirmed_full_correct
3176_2LSVJ2_1,confirmed_full_correct
3177_2LSVJ2_1,confirmed_full_correct
3178_2LSVJ2_1,confirmed_full_correct
3179_2LSVJ2_1,confirmed_full_correct
317_2LSVJ2_1,confirmed_full_correct
3180_2LSVJ2_1,confirmed_full_correct
3181_2LSVJ2_1,confirmed_full_correct
3182_2LSVJ2_1,confirmed_full_correct
3183_2LSVJ2_1,confirmed_full_correct
3184_2LSVJ2_1,confirmed_full_correct
3185_2LSVJ2_1,confirmed_full_correct
3186_2LSVJ2_1,confirmed_full_correct
3187_2LSVJ2_1,confirmed_full_correct
3188_2LSVJ2_1,confirmed_full_correct
3189_2LSVJ2_1,confirmed_full_correct
318_2LSVJ2_1,confirmed_full_correct
3190_2LSVJ2_1,confirmed_full_correct
3191_2LSVJ2_1,confirmed_full_correct
3192_2LSVJ2_1,confirmed_full_correct
3193_2LSVJ2_1,confirmed_full_correct
3194_2LSVJ2_1,confirmed_partial_correct
3195_2LSVJ2_1,confirmed_full_correct
3196_2LSVJ2_1,confirmed_full_correct
3197_2LSVJ2_1,confirmed_partial_correct
3198_2LSVJ2_1,confirmed_full_correct
